ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Brute_Tankmech_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Tankmech_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Jetmech_Name,Aerial Bombs,Aerial Bombs,Bombes aériennes,Luftbomben,항공 폭탄 ,Bomby Dymne,Bombas Aéreas,Авиабомбы,Bombas aéreas
Brute_Jetmech_Description,"Fly over a target, dropping an explosive smoke bomb.","Fly over a target, dropping an explosive smoke bomb.",Survole la cible et largue une bombe fumigène explosive.,Fliegt über ein Ziel und wirft eine Rauchbombe ab.,목표 위를 날아 연막 폭탄을 폭격합니다. ,Przelatuje nad celem i zrzuca na niego wybuchową bombę dymną.,Sobrevoa um alvo e bombardeia com mísseis de fumaça.,"Пролетая над целью, сбрасывает мощную дымовую бомбу.",Vuela sobre un objetivo y lanza una bomba de humo explosiva.
Brute_Jetmech_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Jetmech_Upgrade2,+1 Range,+1 Range,+1 en portée,+1 Reichweite,사거리 +1,Zasięg +1,+1 de Alcance,Дальность +1,+1 de alcance
Brute_Jetmech_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Jetmech_B_UpgradeDescription,Allows jumping over and attacking an additional target.,Allows jumping over and attacking an additional target.,Permet de sauter par-dessus la cible et d'en attaquer une autre.,Springt über ein weiteres Ziel und greift es an.,추가 타일을 날아가 공격할 수 있습니다. ,Umożliwia przelatywanie nad jednym dodatkowym celem i atakowanie go.,Permite pular e atacar um alvo a mais.,Позволяет перелететь и атаковать дополнительную цель.,Permite saltar por encima y atacar a un objetivo adicional.
Brute_Mirrorshot_Name,Janus Cannon,Janus Cannon,Canon Janus,Januskanone,자누스 포,Działo Janus,Canhão Janus,Пушка «Янус»,Cañón Jano
Brute_Mirrorshot_Description,Fire two projectiles in opposite directions.,Fire two projectiles in opposite directions.,Tire deux projectiles dans des directions opposées.,Feuert zwei Projektile in entgegengesetzte Richtungen.,서로 반대 방향으로 두 투사체를 발사합니다. ,Wystrzeliwuje dwa pociski w przeciwległych kierunkach.,Dispara 2 projéteis em direções opostas.,Выпускает два заряда в противоположных направлениях.,Dispara dos proyectiles en sentido opuesto.
Brute_Mirrorshot_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Mirrorshot_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Mirrorshot_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Mirrorshot_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_PhaseShot_Name,Phase Cannon,Phase Cannon,Canon de phase,Phasenkanone,위상포,Działo Fazowe,Canhão Fásico,Фазовая пушка,Cañón de fase
Brute_PhaseShot_Description,Shoot a projectile that phases through objects.,Shoot a projectile that phases through objects.,Tire un projectile qui traverse les objets en changeant de phase.,"Verschießt ein Projektil, das Objekte durchdringt.",물체를 뚫고 지나가는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który przenika przez przeszkody.",Dispara um projétil que atravessa objetos.,"Выпускает заряд, который проходит сквозь объекты.",Dispara un proyectil que pasa en fase a través de objetos.
Brute_PhaseShot_Upgrade1,Phase Shield,Phase Shield,Bouclier de phase,Phasenschild,위상 방어막,Osłona Fazowa,Escudo Fásico,Фазовый щит,Escudo fase
Brute_PhaseShot_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_PhaseShot_A_UpgradeDescription,Applies a Shield to buildings it passes through.,Applies a Shield to buildings it passes through.,Applique un bouclier aux bâtiments traversés.,"Verleiht allen Gebäuden, die es durchdringt, einen Schild.",지나가는 빌딩에 방어막을 씌웁니다. ,"Budynki, przez które przelatuje pocisk, zyskują osłonę.",Aplica Escudo nas estruturas que forem atravessadas.,"Защищает щитом здания, сквозь которые проходит.",Aplica un escudo a los edificios que atraviesa.
Brute_PhaseShot_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Grapple_Name,Grappling Hook,Grappling Hook,Grappin,Greifer,갈고리,Kotwiczka,Gancho,Цепкий крюк,Garfio
Brute_Grapple_Description,"Use a grapple to pull Mech towards objects, or units to the Mech.","Use a grapple to pull Mech towards objects, or units to the Mech.",Utilise un grappin pour attirer le Mecha vers un objet ou une unité vers le Mecha.,Mit einem Greifer kann sich ein Mech zu Objekten hinziehen oder Einheiten zu sich herziehen.,"갈고리로 물체를 당기거나, 물체로 메크를 당깁니다. ","Wystrzeliwuje kotwiczkę, aby przyciągnąć mecha do przeszkód lub inne jednostki do mecha.","Gancho que leva o Meka até os objetos, ou as unidades até o Meka.",Позволяет подтягивать мех к целям или цели к меху.,Emplea un garfio para acercar al mech a objetos o a unidades al mech.
Brute_Grapple_Upgrade1,Shield Ally,Shield Ally,Bouclier pour allié,Schildgeber,아군 방어막,Bratnia Osłona,Escudo Aliado,Щит для союзников,Esc. aliados
Brute_Grapple_A_UpgradeDescription,If used on an ally unit it gives them a Shield.,If used on an ally unit it gives them a Shield.,"Si on l'utilise sur une unité alliée, lui confère un bouclier.",Verleiht verbündeten Einheiten einen Schild.,아군 유닛에게 사용 시 방어막을 씌워줍니다. ,Po użyciu na jednostce sojuszniczej zyskuje ona osłonę.,Use em um aliado para conceder Escudo.,"Если целью является союзник, он получает щит.","Si se emplea sobre una unidad aliada, esta recibe un escudo."
Brute_Shrapnel_Name,Def. Shrapnel,Def. Shrapnel,Shrapnel,Abwehrschrapnell,방어용 유산탄,Szrapnel Obronny,Estilhaço Def.,Объемный заряд,Metralla def.
Brute_Shrapnel_Description,Fire a non-damaging projectile that pushes tiles around the target.,Fire a non-damaging projectile that pushes tiles around the target.,Tire un projectile n'infligeant pas de dégâts qui pousse les cases autour de la cible.,"Feuert ein Projekt, das zwar keinen Schaden verursacht, aber dafür Einheiten auf den Feldern rund um das Ziel verschiebt.",인접한 타일을 밀치지만 피해를 입히지 않는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który odpycha pola wokół celu, ale nie zadaje obrażeń.",Projétil sem dano que empurra espaços em volta do alvo.,"Выпускает заряд, который не наносит урона, но толкает все объекты в клетках вокруг точки попадания.","Dispara un proyectil que no hace daño, pero empuja a quienes están en las casillas alrededor del objetivo."
Brute_Sniper_Name,Rail Cannon,Rail Cannon,Canon électromagnétique,Schienenkanone,레일건 포,Działo Szynowe,Canhão Extenso,Рельсотрон,Cañón riel
Brute_Sniper_Description,Projectile that does more damage to targets that are further away.,Projectile that does more damage to targets that are further away.,Projectile infligeant davantage de dégâts aux cibles éloignées.,"Feuert ein Projektil, das weit entfernten Zielen mehr Schaden zufügt.",멀 수록 많은 피해를 입히는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który zadaje więcej obrażeń najdalszym celom.",Projétil que causa mais dano aos alvos mais distantes.,"Снаряд наносит больше урона целям, находящимся на удалении.",Un proyectil que hace más daño a los objetivos más alejados.
Brute_Sniper_Upgrade1,+1 Max Damage,+1 Max Damage,+1 aux dégâts max,+1 max. Schaden,최대 피해 +1,Obrażenia maks. +1,+1 de Dano Máx.,Макс. урон +1,+1 de daño máximo
Brute_Sniper_Upgrade2,+1 Max Damage,+1 Max Damage,+1 aux dégâts max,+1 max. Schaden,최대 피해 +1,Obrażenia maks. +1,+1 de Dano Máx.,Макс. урон +1,+1 de daño máximo
Brute_Sniper_A_UpgradeDescription,Increases max damage by 1.,Increases max damage by 1.,Augmente les dégâts max de 1.,Erhöht max. Schaden um 1.,최대 피해량을 1 증가시킵니다. ,Zwiększa maksymalne obrażenia o 1 pkt.,Aumenta o dano máximo em 1.,Увеличивает максимальный урон на 1 ед.,Aumenta el daño máximo en 1.
Brute_Sniper_B_UpgradeDescription,Increases max damage by 1.,Increases max damage by 1.,Augmente les dégâts max de 1.,Erhöht max. Schaden um 1.,최대 피해량을 1 증가시킵니다. ,Zwiększa maksymalne obrażenia o 1 pkt.,Aumenta o dano máximo em 1.,Увеличивает максимальный урон на 1 ед.,Aumenta el daño máximo en 1.
Brute_Shockblast_Name,Shock Cannon,Shock Cannon,Canon de choc,Schockkanone,충격포,Działo Szokowe,Canhão de Choque,Шоковая пушка,Cañón choque
Brute_Shockblast_Description,"Fire a projectile that hits 2 tiles, pushing them in opposite directions.","Fire a projectile that hits 2 tiles, pushing them in opposite directions.",Tire un projectile qui touche 2 cases et les pousse dans des directions opposées.,"Feuert ein Projektil, das 2 Felder trifft und Einheiten darauf in entgegengesetzte Richtungen verschiebt.",두 타일을 때리는 투사체를 발사해 서로 반대 방향으로 밀칩니다. ,"Wystrzeliwuje pocisk, który uderza w dwa pola i odpycha cele w przeciwległych kierunkach.",Dispara projétil que atinge 2 espaços e empurra-os em direções opostas.,"Выпускает заряд, который поражает две клетки и расталкивает цели на них в противоположных направлениях.",Dispara un proyectil que afecta a dos casillas y las empuja en sentidos opuestos.
Brute_Shockblast_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Shockblast_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Shockblast_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Shockblast_B_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Brute_Beetle_Name,Ramming Engines,Ramming Engines,Moteurs de percussion,Rammtriebwerke,충각 엔진,Napęd Taranowy,Solavanco,Таранные двигатели,Motores embest.
Brute_Beetle_Description,"Fly in a line and slam into the target, pushing it and hurting yourself.","Fly in a line and slam into the target, pushing it and hurting yourself.","Vole en ligne droite et percute la cible, ce qui la pousse mais inflige des dégâts au Mecha.","Fliegt in gerader Linie und rammt das Ziel, wodurch Eigenschaden verursacht und das Ziel verschoben wird.",빠르게 돌진해 부딪혀 자가피해를 입고 밀칩니다.,Uderza w cel po locie w linii prostej i sam odnosi obrażenia. Uderzenie odpycha cel.,"Voa em linha reta e colide com o alvo, empurrando-o e causando dano a si.","Летит по прямой и врезается в цель, толкая ее и нанося урон себе.","Vuela en línea y se lanza contra el objetivo, empujándolo y haciéndote daño."
Brute_Beetle_Upgrade1,+1 Damage Each,+1 Damage Each,+1 aux dégâts à tous,Je +1 Schaden,서로 피해 +1,Obrażenia +1,+1 de Dano em Cada,Урон всем +1,+1 de daño a todos
Brute_Beetle_Upgrade2,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Brute_Beetle_A_UpgradeDescription,Increases damage to self and target by 1.,Increases damage to self and target by 1.,Augmente les dégâts infligés à soi-même et à la cible de 1.,Erhöht den sich selbst und dem Ziel zugefügten Schaden um 1.,자신과 목표에게 입히는 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane sobie i celowi o 1 pkt.,Aumenta dano a si e ao alvo em 1.,Увеличивает урон себе и цели на 1.,Aumenta el daño a sí mismo y al objetivo en 1.
Brute_Beetle_B_UpgradeDescription,Increases damage to target by 1.,Increases damage to target by 1.,Augmente les dégâts infligés à la cible de 1.,Erhöht dem Ziel zugefügten Schaden um 1.,목표에게 입히는 피해를 1 증가시킵니다. ,Zwiększa obrażenia zadawane celowi o 1 pkt.,Aumenta o dano ao alvo em 1.,Увеличивает урон цели на 1.,Aumenta el daño al objetivo en 1.
Brute_Unstable_Name,Unstable Cannon,Unstable Cannon,Canon instable,Instabile Kanone,불안정한 포,Niestabilne Działo,Canhão Instável,Нестабильная пушка,Cañón inestable
Brute_Unstable_Description,Powerful projectile that causes damage to shooter as well as target.,Powerful projectile that causes damage to shooter as well as target.,Puissant projectile infligeant des dégâts au tireur ainsi qu'à la cible.,"Durchschlagskräftiges Projektil, das sowohl dem Schützen als auch dem Ziel Schaden zufügt.",목표 뿐만 아니라 자신에게도 피해를 입히는 강력한 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który zadaje obrażenia jednostce, która strzela, oraz celowi.",Projétil poderoso que causa dano ao alvo e também ao atirador.,"Мощный выстрел наносит урон и цели, и стреляющему.",Un potente proyectil que hace daño a quien lo dispara y al objetivo.
Brute_Unstable_Upgrade1,+1 Damage Each,+1 Damage Each,+1 aux dégâts à tous,Je +1 Schaden,서로 피해 +1,Obrażenia +1,+1 de Dano em Cada,Урон всем +1,+1 de daño a todos
